Cannot covert to Group because Account Type is selected.,Không thể bí mật với đoàn vì Loại tài khoản được chọn.,
Cannot create a Delivery Trip from Draft documents.,Không thể tạo Phiếu giao hàng từ Tài liệu nháp.,
Cannot deactivate or cancel BOM as it is linked with other BOMs,Không thể tắt hoặc hủy bỏ BOM như nó được liên kết với BOMs khác,
"Cannot declare as lost, because Quotation has been made.","Không thể khai báo mất, bởi vì báo giá đã được thực hiện.",
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',Không thể khấu trừ khi loại là 'định giá' hoặc 'Định giá và Total',
"Cannot delete Serial No {0}, as it is used in stock transactions","Không thể xóa số Seri {0}, vì nó được sử dụng trong các giao dịch hàng tồn kho",
Cannot ensure delivery by Serial No as Item {0} is added with and without Ensure Delivery by Serial No.,Không thể đảm bảo giao hàng theo Số sê-ri vì Mục {0} được thêm vào và không có Đảm bảo giao hàng theo số sê-ri.,
Cannot find Item with this Barcode,Không thể tìm thấy Mặt hàng có Mã vạch này,
"Cannot overbill for Item {0} in row {1} more than {2}. To allow over-billing, please set allowance in Accounts Settings","Không thể ghi đè cho Mục {0} trong hàng {1} nhiều hơn {2}. Để cho phép thanh toán vượt mức, vui lòng đặt trợ cấp trong Cài đặt tài khoản",
Cannot produce more Item {0} than Sales Order quantity {1},Không thể sản xuất {0} nhiều hơn số lượng trên đơn đặt hàng {1},
Cannot refer row number greater than or equal to current row number for this Charge type,Không có thể tham khảo số lượng hàng lớn hơn hoặc bằng số lượng hàng hiện tại cho loại phí này,
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,Không có thể chọn loại phí như 'Mở hàng trước Số tiền' hoặc 'On Trước Row Tổng số' cho hàng đầu tiên,
Cannot set as Lost as Sales Order is made.,"Không thể thiết lập là ""thất bại"" vì đơn đặt hàng đã được tạo",
Cannot set authorization on basis of Discount for {0},Không thể thiết lập ủy quyền trên cơ sở giảm giá cho {0},
Cannot set multiple Item Defaults for a company.,Không thể đặt nhiều Giá trị Mặc định cho một công ty.,
Cannot set quantity less than delivered quantity,Không thể đặt số lượng ít hơn số lượng giao,
Cannot set quantity less than received quantity,Không thể đặt số lượng ít hơn số lượng nhận được,
Cannot set the field <b>{0}</b> for copying in variants,Không thể đặt trường <b>{0}</b> để sao chép trong các biến thể,
Capacity,Sức chứa,
Capacity Planning,Kế hoạch công suất,
"Capacity Planning Error, planned start time can not be same as end time","Lỗi lập kế hoạch năng lực, thời gian bắt đầu dự kiến không thể giống như thời gian kết thúc",
Capacity Planning For (Days),Năng lực Kế hoạch Đối với (Ngày),
Capital Equipments,Thiết bị vốn,
Capital Stock,Tồn kho ban đầu,
Capital Work In Progress Account,Tài khoản tiến độ công việc,
Capital Work in Progress,Vốn đang tiến hành,
Cards,thẻ,
Cash,Tiền mặt,
Cash Entry,Cash nhập,
Cash Flow,Dòng tiền,
Cash Flow Statement,Báo cáo lưu chuyển tiền mặt,
Cash Flow from Financing,Lưu chuyển tiền tệ từ tài chính,
Cash Flow from Investing,Lưu chuyển tiền tệ từ đầu tư,
Cash Flow from Operations,Lưu chuyển tiền tệ từ hoạt động,
Cash In Hand,Tiền mặt trong tay,
Cash or Bank Account is mandatory for making payment entry,Tiền mặt hoặc tài khoản ngân hàng là bắt buộc đối với việc nhập cảnh thanh toán,
Cash/Bank Account,Tài khoản tiền mặt / Ngân hàng,
Cashier,Thu ngân,
Cashier Closing,Đóng thủ quỹ,
Cashier Closing Payments,Thủ quỹ đóng khoản thanh toán,
Catch All,Bắt hết,
Category,thể loại,
Category Name,Category Name,
Category-wise Asset Value,Giá trị tài sản khôn ngoan theo danh mục,
Caution,Cảnh cáo,
Cellphone Number,Số điện thoại di động,
Certificate,Chứng chỉ,
Certificate Details,Chi tiết chứng chỉ,
Certificate Limit,Giới hạn chứng chỉ,
Certificate No,Chứng chỉ số,
Certificate Required,Yêu cầu Giấy chứng nhận,
Change Amount,thay đổi Số tiền,
Change Release Date,Thay đổi ngày phát hành,
Change the account type to Receivable or select a different account.,Thay đổi loại tài khoản thành Phải thu hoặc chọn một tài khoản khác.,
Change this date manually to setup the next synchronization start date,Thay đổi ngày này theo cách thủ công để thiết lập ngày bắt đầu đồng bộ hóa tiếp theo,
Changes in {0},Thay đổi trong {0},
Changing Customer Group for the selected Customer is not allowed.,Thay đổi nhóm khách hàng cho khách hàng đã chọn không được phép.,
Channel Partner,Đối tác,
Chargeable,Buộc tội,
Chargeble,Bộ sạc,
Charges Incurred,Khoản phí phát sinh,
Charges are updated in Purchase Receipt against each item,Cước phí được cập nhật trên Phiếu nhận hàng gắn với từng vật tư,
"Charges will be distributed proportionately based on item qty or amount, as per your selection","Phí sẽ được phân phối không cân xứng dựa trên mục qty hoặc số tiền, theo lựa chọn của bạn",
Chart,Đồ thị,
Chart Of Accounts Template,Chart of Accounts Template,
Chart Preview,Xem trước biểu đồ,
Chart Tree,Cây biểu đồ,
Chart of Accounts,Biểu đồ tài khoản,
Chart of Accounts Importer,Biểu đồ của nhà nhập tài khoản,
Chart of Cost Centers,Biểu đồ Bộ phận chi phí,
Charts Based On,Biểu đồ dựa trên,
Chassis No,chassis Không,
Chat,Trò chuyện,
Check Supplier Invoice Number Uniqueness,Kiểm tra nhà cung cấp hóa đơn Số độc đáo,
Check if Asset requires Preventive Maintenance or Calibration,Kiểm tra xem tài sản có yêu cầu Bảo dưỡng Ngăn ngừa hoặc Hiệu chuẩn,
Check if it is a hydroponic unit,Kiểm tra nếu nó là một đơn vị hydroponic,
Check if material transfer entry is not required,Kiểm tra xem mục nhập chuyển nhượng vật liệu không bắt buộc,
Check in (group),Kiểm tra trong (nhóm),
Check this to disallow fractions. (for Nos),Kiểm tra này để không cho phép các phần phân đoạn. (Cho Nos),
Checkout,Kiểm tra,
Checkout Order / Submit Order / New Order,Kiểm tra đơn đặt hàng / Gửi đơn đặt hàng / Đơn đặt hàng mới,
Cheque,Séc,
Cheque Date,Séc ngày,
Cheque Height,Chiều cao Séc,
Cheque Number,Số séc,
Cheque Print Template,Mẫu In Séc,
Cheque Size,Kích Séc,
Cheque Width,Chiều rộng Séc,
Cheque/Reference Date,Séc / Ngày tham chiếu,
Cheque/Reference No,Séc / Reference No,
Cheques Required,Cần kiểm tra,
Cheques and Deposits incorrectly cleared,Chi phiếu và tiền gửi không đúng xóa,
Child Docname,Tên trẻ em,
Child Task exists for this Task. You can not delete this Task.,Child Task tồn tại cho tác vụ này. Bạn không thể xóa Tác vụ này.,
Child nodes can be only created under 'Group' type nodes,nút con chỉ có thể được tạo ra dưới &#39;Nhóm&#39; nút loại,
Child warehouse exists for this warehouse. You can not delete this warehouse.,kho con tồn tại cho nhà kho này. Bạn không thể xóa nhà kho này.,
Circular Reference Error,Thông tư tham khảo Lỗi,
City,Thành phố,
Class / Percentage,Lớp / Tỷ lệ phần trăm,
Classification of Customers by region,Phân loại khách hàng theo vùng,
Clauses and Conditions,Điều khoản và điều kiện,
Clear,Thông thoáng,
Clear Table,Rõ ràng bảng,
Clearance Date,Ngày chốt sổ,
Clearance Date not mentioned,Ngày chốt sổ không được đề cập,
Clearance Date updated,Clearance Ngày cập nhật,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,Nhấp vào nút Nhập hóa đơn sau khi tệp zip đã được đính kèm vào tài liệu. Bất kỳ lỗi nào liên quan đến xử lý sẽ được hiển thị trong Nhật ký lỗi.,
Click on the link below to verify your email and confirm the appointment,Nhấp vào liên kết dưới đây để xác minh email của bạn và xác nhận cuộc hẹn,
Client,Khách hàng,
Close,Đóng,
Close Issue After Days,Đóng Issue Sau ngày,
Close Loan,Đóng khoản vay,
Close the POS,Đóng POS,
Closed,Đã đóng,
Closed Document,Tài liệu đã đóng,
Closed Documents,Tài liệu đã đóng,
Closed order cannot be cancelled. Unclose to cancel.,Để khép kín không thể bị hủy bỏ. Khám phá hủy.,
Closing (Cr),Đóng cửa (Cr),
Closing (Dr),Đóng cửa (Dr),
Closing (Opening + Total),Đóng cửa (Mở + Tổng cộng),
Closing Account Head,Đóng Trưởng Tài khoản,
Closing Account {0} must be of type Liability / Equity,Đóng tài khoản {0} phải được loại trách nhiệm pháp lý / Vốn chủ sở hữu,
Closing Amount,Số tiền đóng,
Closing Balance,Số dư cuối kỳ,
Closing Date,Ngày Đóng cửa,
Closing Text,Đóng văn bản,
Code,Code,
Collapse All,Thu gọn tất cả,
Collect Progress,Thu thập tiến độ,
Collection Factor (=1 LP),Yếu tố thu thập (= 1 LP),
Collection Rules,Quy tắc thu thập,
Collection Tier,Bộ sưu tập Tier,
Color,Màu,
Colour,Màu,
Column in Bank File,Cột trong tập tin ngân hàng,
Column {0},Cột {0},
Combined invoice portion must equal 100%,Phần hóa đơn kết hợp phải bằng 100%,
Comments,Thẻ chú thích,
Commercial,Thương mại,
Commission,Hoa hồng bán hàng,
Commission Rate,Tỷ lệ hoa hồng,
Commission Rate %,Tỷ lệ hoa hồng%,
Commission Rate (%),Hoa hồng Tỷ lệ (%),
Commission on Sales,Hoa hồng trên doanh thu,
Communication,Liên lạc,
Communication Medium,Thông tin liên lạc trung,
Communication Medium Timeslot,Truyền thông Timeslot,
Communication Medium Type,Loại trung bình,
Compact Item Print,Nhỏ gọn mục Print,
Companies,Các công ty,
Company,Công ty,
Company Abbreviation,Công ty viết tắt,
Company Abbreviation cannot have more than 5 characters,Tên viết tắt của công ty không thể có nhiều hơn 5 ký tự,
Company Account,Tài khoản công ty,
Company Address,Địa chỉ công ty,
Company Address Name,Tên địa chỉ công ty,
Company Bank Account,Tài khoản ngân hàng công ty,
Company Description,Mô tả công ty,
Company Description for website homepage,Công ty Mô tả cho trang chủ của trang web,
Company Email,Email công ty,
Company Logo,Logo Công ty,
Company Name,Tên công ty,
Company Name cannot be Company,Tên Công ty không thể công ty,
Company Not Linked,Công ty không được liên kết,
Company Tagline for website homepage,Công ty Tagline cho trang chủ của trang web,
Company currencies of both the companies should match for Inter Company Transactions.,Tiền công ty của cả hai công ty phải khớp với Giao dịch của Công ty Liên doanh.,
Company field is required,Lĩnh vực công ty là bắt buộc,
Company is manadatory for company account,Công ty là manadatory cho tài khoản công ty,
Company name not same,Tên công ty không giống nhau,
Company of asset {0} and purchase document {1} doesn't matches.,Công ty tài sản {0} và tài liệu mua hàng {1} không khớp.,
Company registration numbers for your reference. Tax numbers etc.,Số đăng ký công ty để bạn tham khảo. Số thuế vv,
Company {0} does not exist,Công ty {0} không tồn tại,
Complete,Hoàn chỉnh,
Completed,Hoàn thành,
Completed By,Hoàn thành bởi,
Completed Operation,Hoàn thành hoạt động,
Completed Qty,Số lượng hoàn thành,
Completed Qty cannot be greater than 'Qty to Manufacture',Số lượng đã hoàn thành không được lớn hơn &#39;Số lượng để sản xuất&#39;,
Completed Quantity,Số lượng hoàn thành,
Completed Work Orders,Đơn đặt hàng Hoàn thành,
Completion,Hoàn thành,
Completion By,Hoàn thành bởi,
Completion Date,Ngày kết thúc,
Completion Status,Tình trạng hoàn thành,
Comprehensive Insurance,Bảo hiểm toàn diện,
Computer,Máy tính,
Condition,Điều kiện,
Conditions will be applied on all the selected items combined. ,Điều kiện sẽ được áp dụng trên tất cả các mục đã chọn kết hợp.,
Configuration,Cấu hình,
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,Định cấu hình Bảng giá mặc định khi tạo giao dịch Mua mới. Giá mặt hàng sẽ được lấy từ Bảng giá này.,
Confirmation Date,Ngày Xác nhận,
Consider Accounting Dimensions,Xem xét các thứ nguyên kế toán,
Consider Tax or Charge for,Xem xét thuế hoặc phí cho,
Consolidated,"Hợp nhất, củng cố",
Consolidated Credit Note,Giấy báo có hợp nhất,
Consolidated Financial Statement,Báo cáo tài chính hợp nhất,
Consolidated Sales Invoice,Hóa đơn bán hàng tổng hợp,
Consultant,Tư vấn,
Consumable,Tiêu hao,
Consumable Cost,Chi phí tiêu hao,
Consumed,Tiêu thụ,
Consumed Amount,Số tiền được tiêu thụ,
Consumed Items,Các mặt hàng đã tiêu thụ,
Consumed Qty,Số lượng tiêu thụ,
Contact,Liên hệ,
Contact Desc,Mô tả Liên hệ,
Contact Details,Chi tiết Liên hệ,
Contact Email,Email Liên hệ,
Contact HTML,HTML Liên hệ,
Contact Info,Thông tin Liên hệ,
Contact Information,Thông tin liên lạc,
Contact List,Danh sách Liên hệ,
Contact Mobile No,Số Di động Liên hệ,
Contact Name,Tên Liên hệ,
Contact No.,Mã số Liên hệ,
Contact Person,Người Liên hệ,
Contacts,Danh bạ,
Content,Lọc nội dung,
Content Type,Loại nội dung,
Continue,Tiếp tục,
Contra Entry,Contra nhập,
Contract,Hợp đồng,
Contract Details,Chi tiết hợp đồng,
Contract End Date,Ngày kết thúc hợp đồng,
Contract Fulfilment Checklist,Danh sách kiểm tra thực hiện hợp đồng,
Contract Period,Thời hạn hợp đồng,
Contract Template,Mẫu hợp đồng,
Contract Template Fulfilment Terms,Điều khoản tuân thủ mẫu hợp đồng,
Contract Terms,Điều khoản hợp đồng,
Contract Terms and Conditions,Điều khoản và điều kiện hợp đồng,
Contribution %,Đóng góp%,
Contribution (%),Đóng góp (%),
Contribution Amount,Số tiền đóng góp,
Contribution to Net Total,Đóng góp cho tổng số,
Control Action,Hành động điều khiển,
Conversion Factor,Yếu tố chuyển đổi,
Conversion Rate,Tỷ lệ chuyển đổi,
Conversion factor for default Unit of Measure must be 1 in row {0},Yếu tố chuyển đổi cho Đơn vị đo mặc định phải là 1 trong hàng {0},
Conversion rate cannot be 0 or 1,Tỷ lệ chuyển đổi không thể là 0 hoặc 1,
Convert to Group,Chuyển đổi cho Tập đoàn,
Convert to Non-Group,Chuyển đổi sang non-Group,
Converted,Chuyển đổi,
Copied From,Sao chép từ,
Copy Fields to Variant,Sao chép trường sang biến thể,
Corrective,Khắc phục,
Corrective Action,Hành động sửa chữa,
Corrective/Preventive,Khắc phục / phòng ngừa,
Cost,Giá cả,
Cost Center,Bộ phận chi phí,
Cost Center Name,Tên bộ phận chi phí,
Cost Center Number,Số trung tâm chi phí,
Cost Center is required in row {0} in Taxes table for type {1},Phải có Chi phí bộ phận ở hàng {0} trong bảng Thuế cho loại {1},
Cost Center with existing transactions can not be converted to group,Chi phí bộ phận với các phát sinh đang có không thể chuyển đổi sang nhóm,
Cost Center with existing transactions can not be converted to ledger,Chi phí bộ phận với các phát sinh hiện có không thể được chuyển đổi sang sổ cái,
Cost Center: {0} does not exist,Trung tâm chi phí: {0} không tồn tại,
Cost Centers,Bộ phận chi phí,
Cost of Delivered Items,Chi phí của mục Delivered,
Cost of Goods Sold,Chi phí hàng bán,
Cost of Issued Items,Chi phí của Items Ban hành,
Cost of Purchased Items,Chi phí Mua Items,
Cost of various activities,Chi phí hoạt động khác nhau,
Costing,Chi phí,
Costing Amount,Chi phí tiền,
Costing Details,Chi tiết Chi phí,
Costing Rate,Chi phí Rate,
Costing and Billing,Chi phí và thanh toán,
Could not auto create Customer due to the following missing mandatory field(s):,Không thể tự động tạo Khách hàng do thiếu (các) trường bắt buộc sau:,
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","Không thể tự động tạo Ghi chú tín dụng, vui lòng bỏ chọn &#39;Phát hành ghi chú tín dụng&#39; và gửi lại",
Could not retrieve information for {0}.,Không thể truy xuất thông tin cho {0}.,
Could not solve criteria score function for {0}. Make sure the formula is valid.,Không thể giải quyết chức năng điểm số tiêu chuẩn cho {0}. Đảm bảo công thức là hợp lệ.,
Could not solve weighted score function. Make sure the formula is valid.,Không thể giải quyết chức năng điểm số trọng số. Đảm bảo công thức là hợp lệ.,
"Could not update stock, invoice contains drop shipping item.","Không thể cập nhật tồn kho, hóa đơn chứa vật tư vận chuyển tận nơi.",
Count,Đếm,
Country,Tại,
Country Code in File does not match with country code set up in the system,Mã quốc gia trong tệp không khớp với mã quốc gia được thiết lập trong hệ thống,
Country of Origin,Nước sản xuất,
Coupon Code,mã giảm giá,
Coupon Code Based,Mã Coupon Dựa,
Coupon Description,Mô tả phiếu giảm giá,
Coupon Name,Tên phiếu giảm giá,
Coupon Type,Loại phiếu giảm giá,
Cr,Cr,r
Create,Tạo,
Create Chart Of Accounts Based On,Tạo Chart of Accounts Dựa On,
Create Delivery Trip,Tạo Phiếu Giao Hàng,
Create Employee,Tạo nhân viên,
Create Employee Records,Tạo nhân viên ghi,
Create Inter Company Journal Entry,Tạo Nhật ký công ty Inter,
Create Invoices,Tạo hóa đơn,
Create Job Card,Tạo thẻ công việc,
Create Journal Entry,Tạo Nhật ký,
Create Lead,Tạo khách hàng tiềm năng,
Create Leads,Tạo đầu mối kinh doanh,
Create Missing Party,Tạo ra bên bị mất,
Create New Contact,Tạo liên hệ mới,
Create New Lead,Tạo khách hàng tiềm năng mới,
Create POS Opening Entry,Tạo mục nhập mở POS,
Create Payment Entry,Tạo mục thanh toán,
Create Pick List,Tạo danh sách chọn,
Create Print Format,Tạo Format In,
Create Purchase Order,Tạo đơn đặt hàng,
Create Purchase Orders,Tạo đơn đặt hàng mua,
Create Quotation,Tạo báo giá,
Create Receiver List,Tạo ra nhận Danh sách,
Create Sales Invoice,Tạo hóa đơn bán hàng,
Create Sales Order,Tạo Đơn đặt hàng,
Create Sales Orders to help you plan your work and deliver on-time,Tạo Đơn đặt hàng để giúp bạn lập kế hoạch công việc và giao hàng đúng thời gian,
Create Sample Retention Stock Entry,Tạo mẫu lưu giữ cổ phiếu,
Create Supplier Quotation,Tạo báo giá nhà cung cấp,
Create Tax Template,Tạo mẫu thuế,
Create Timesheet,Tạo bảng chấm công,
Create User,Tạo người dùng,
Create User Permission,Tạo phép người dùng,
Create Users,Tạo người dùng,
Create Variant,Tạo biến thể,
Create Variants,Tạo các biến thể,
Create an incoming stock transaction for the Item.,Tạo một giao dịch chứng khoán đến cho Mặt hàng.,
Create customer quotes,Tạo dấu ngoặc kép của khách hàng,
Create missing customer or supplier.,Tạo khách hàng hoặc nhà cung cấp bị thiếu,
Created On,Ngày tạo,
Creating Accounts...,Tạo tài khoản ...,
Creating Dimensions...,Tạo kích thước ...,
Creating Purchase Order ...,Tạo Đơn đặt hàng ...,
Creating {} out of {} {},Đang tạo {} từ {} {},
Creation Document No,Tạo ra văn bản số,
Credit,Có,
Credit ({0}),Có ({0}),
Credit Account,Tài khoản nợ,
Credit Amount,Số nợ,
Credit Amount in Account Currency,Số tiền trong tài khoản ngoại tệ tín dụng,
Credit Balance,Cân đối nợ,
Credit Card,Thẻ tín dụng,
Credit Card Entry,Thẻ tín dụng nhập,
Credit Days,Ngày tín dụng,
Credit Limit,Hạn mức tín dụng,
Credit Limit and Payment Terms,Các hạn mức tín dụng và điều khoản thanh toán,
Credit Limits,Hạn mức tín dụng,
Credit Months,Tháng tín dụng,
Credit Note,Ghi chú tín dụng,
Credit Note Amount,Số lượng ghi chú tín dụng,
Credit Note Issued,Credit Note Ban hành,
Credit Note {0} has been created automatically,Ghi chú tín dụng {0} đã được tạo tự động,
Credit To,Để tín dụng,
Credit in Company Currency,Tín dụng tại Công ty ngoại tệ,
Credit limit has been crossed for customer {0} ({1}/{2}),Hạn mức tín dụng đã được gạch chéo cho khách hàng {0} ({1} / {2}),
Credit limit is already defined for the Company {0},Hạn mức tín dụng đã được xác định cho Công ty {0},
Credit limit reached for customer {0},Đã đạt đến giới hạn tín dụng cho khách hàng {0},
Creditors,Nợ,
Criteria,Tiêu chí,
Criteria Formula,Tiêu chuẩn Công thức,
Criteria Name,Tên tiêu chí,
Criteria Setup,Thiết lập tiêu chí,
Criteria Weight,Tiêu chí Trọng lượng,
Criteria weights must add up to 100%,Tiêu chí trọng lượng phải bổ sung lên đến 100%,
Cross Listing of Item in multiple groups,Hội Chữ thập Danh bạ nhà hàng ở nhiều nhóm,
Cumulative Transaction Threshold,Ngưỡng giao dịch tích lũy,
Currency,Tiền tệ,
Currency Exchange,Thu đổi ngoại tệ,
Currency Exchange Settings,Cài đặt Exchange tiền tệ,
Currency Exchange must be applicable for Buying or for Selling.,Trao đổi tiền tệ phải được áp dụng cho việc mua hoặc bán.,
Currency and Price List,Bảng giá và tiền,
Currency can not be changed after making entries using some other currency,Tiền tệ không thể thay đổi sau khi thực hiện các mục sử dụng một số loại tiền tệ khác,
Currency for {0} must be {1},Đồng tiền cho {0} phải là {1},
Currency of the Closing Account must be {0},Đồng tiền của tài khoản bế phải là {0},
Currency of the price list {0} must be {1} or {2},Đơn vị tiền tệ của bảng giá {0} phải là {1} hoặc {2},
Currency should be same as Price List Currency: {0},Tiền tệ phải giống như Bảng giá Tiền tệ: {0},
Current Address,Địa chỉ hiện tại,
Current Address Is,Địa chỉ hiện tại là,
Current Amount,Số tiền hiện tại,
Current Asset Value,Giá trị tài sản hiện tại,
Current Assets,Tài sản ngắn hạn,
Current BOM,BOM hiện tại,
Current BOM and New BOM can not be same,BOM BOM hiện tại và mới không thể giống nhau,
Current Exchange Rate,Tỷ giá hối đoái hiện hành,
Current Invoice End Date,Ngày kết thúc hóa đơn hiện tại,
Current Invoice Start Date,Ngày bắt đầu hóa đơn hiện tại,
Current Liabilities,Nợ ngắn hạn,
Current Qty,Số lượng hiện tại,
Current Serial No,Số sê-ri hiện tại,
Current State,Tình trạng hiện tại,
Current Status,Tình trạng hiện tại,
Current Stock,Tồn kho hiện tại,
Current Time,Thời điểm hiện tại,
Current Valuation Rate,Hiện tại Rate Định giá,
Custodian,Người giám hộ,
Custody,Lưu ký,
Custom,Tuỳ chỉnh,
Custom HTML,Tuỳ chỉnh HTML,
Custom Remarks,Nhận xét tùy chỉnh,
Custom?,Tùy chỉnh?,
Customer,Khách Hàng,
Customer / Lead Address,Địa chỉ Khách hàng / Tiềm năng,
Customer > Customer Group > Territory,Khách hàng&gt; Nhóm khách hàng&gt; Lãnh thổ,
Customer Acquisition and Loyalty,Khách quay lại và khách trung thành,
Customer Address,Địa chỉ khách hàng,
Customer Code,Mã số khách hàng,
Customer Contact,Liên hệ Khách hàng,
Customer Contact Email,Email Liên hệ Khách hàng,
Customer Credit Balance,số dư tín dụng của khách hàng,
Customer Credit Limit,Hạn mức tín dụng khách hàng,
Customer Details,Chi tiết khách hàng,
Customer Feedback,Phản hồi từ khách hàng,
Customer Group,Nhóm khách hàng,
Customer Group Name,Tên Nhóm Khách Hàng,
Customer Groups,Nhóm khách hàng,
Customer Items,Mục khách hàng,
Customer LPO,Khách hàng LPO,
Customer LPO No.,Số LPO của khách hàng,
Customer Ledger Summary,Tóm tắt sổ cái khách hàng,
Customer Mobile No,Số điện thoại khách hàng,
Customer Name,Tên khách hàng,
Customer Naming By,Đặt tên khách hàng theo,
Customer PO,PO khách hàng,
Customer PO Details,Chi tiết khách hàng PO,
Customer POS Id,POS ID Khách hàng,
Customer POS id,Id POS của khách hàng,
Customer Primary Address,Địa chỉ Chính của Khách hàng,
Customer Primary Contact,Khách hàng chính Liên hệ,
Customer Provided,Khách hàng cung cấp,
Customer Service,Dịch vụ chăm sóc khách hàng,
Customer Territory,Lãnh thổ khách hàng,
Customer Type,loại khách hàng,
Customer Warehouse (Optional),Kho của khách hàng (Tùy chọn),
Customer contact updated successfully.,Đã cập nhật liên hệ khách hàng thành công.,
Customer is required,Khách hàng phải có,
Customer isn't enrolled in any Loyalty Program,Khách hàng không được đăng ký trong bất kỳ Chương trình khách hàng thân thiết nào,
Customer or Item,Khách hàng hoặc mục,
Customer required for 'Customerwise Discount',"Khách hàng phải có cho 'Giảm giá phù hợp KH """,
Customer {0} does not belong to project {1},Khách hàng {0} không thuộc về dự án {1},
Customer's Item Code,Mã hàng của khách hàng,
Customer's Purchase Order,Đơn Mua hàng của khách hàng,
Customer's Purchase Order Date,Ngày của đơn mua hàng,
Customer's Purchase Order No,số hiệu đơn mua của khách,
Customer-wise Item Price,Giá khách hàng thông thái,
Customer/Lead Name,Tên khách hàng / Khách hàng tiềm năng,
Customers,Khách hàng,
Customers Without Any Sales Transactions,Khách hàng không có bất kỳ giao dịch bán hàng nào,
Customers not selected.,Khách hàng không được chọn.,
Customerwise Discount,Giảm giá 1 cách thông minh,
Customize Homepage Sections,Tùy chỉnh phần Trang chủ,
Customs Tariff Number,Số thuế hải quan,
DT-,DT-,
DUNN-.MM.-.YY.-,DUNN-.MM .-. YY.-,
Daily,Hàng ngày,
Daily Project Summary for {0},Tóm tắt dự án hàng ngày cho {0},
Daily Reminders,Nhắc nhở hàng ngày,
Daily Timesheet Summary,Tóm tắt thời gian làm việc hàng ngày,
Dashboard,bảng điều khiển,
Data Import Configuration,Cấu hình nhập dữ liệu,
Date,Ngày,
Date Based On,Ngày dựa trên,
Date Of Retirement,Ngày nghỉ hưu,
Date Settings,Cài đặt ngày,
Date of Birth,Ngày sinh,
Date of Birth cannot be greater than today.,Ngày sinh thể không được lớn hơn ngày hôm nay.,
Date of Commencement,Ngày bắt đầu,
Date of Commencement should be greater than Date of Incorporation,Ngày bắt đầu phải lớn hơn Ngày kết hợp,
Date of Establishment,Ngày thành lập,
Date of Incorporation,Ngày thành lập,
Date of Issue,Ngày phát hành,
Date of Joining,ngày gia nhập,
Date of Transaction,ngày giao dịch,
Day,ngày,
Day Of Week,Ngày trong tuần,
Day of Week,Ngày trong tuần,
Day to Send,Ngày gửi,
Day(s) after invoice date,Ngày sau ngày lập hoá đơn,
Day(s) after the end of the invoice month,Ngày sau khi kết thúc tháng lập hoá đơn,
Days,Ngày,
Days Since Last Order,Ngày kể từ lần đặt hàng cuối cùng,
Days Since Last order,ngày tính từ lần yêu cầu cuối cùng,
Days Until Due,Ngày đến hạn,
Days for which Holidays are blocked for this department.,Ngày mà bộ phận này có những ngày lễ bị chặn,
Dear,Thân,
"Dear System Manager,","Thưa System Manager,",
Debit,Nợ,
Debit ({0}),Nợ ({0}),
Debit Account,Tài khoản nợ,
Debit Amount,Số tiền ghi nợ,
Debit Amount in Account Currency,Nợ Số tiền trong tài khoản ngoại tệ,
Debit Note,nợ tiền mặt,
Debit Note Amount,khoản nợ tiền mặt,
Debit Note Issued,nợ tiền mặt được công nhận,
Debit To,nợ với,
Debit To is required,nợ được yêu cầu,
Debit and Credit not equal for {0} #{1}. Difference is {2}.,Nợ và có không bằng với {0} # {1}. Sự khác biệt là {2}.,
Debit in Company Currency,Nợ Công ty ngoại tệ,
Debit to,Ghi nợ cho,
Debtors,Con nợ,
Declare Lost,Tuyên bố bị mất,
Deduct,Trích,
Deductee Details,Chi tiết người được khấu trừ,
Deductions or Loss,Các khoản giảm trừ khả năng mất vốn,
Default,Mặc định,
Default Account,Tài khoản mặc định,
Default Accounts,Tài khoản mặc định,
Default Activity Cost exists for Activity Type - {0},Chi phí hoạt động mặc định tồn tại cho Loại hoạt động - {0},
Default BOM,BOM mặc định,
Default BOM ({0}) must be active for this item or its template,BOM mặc định ({0}) phải được hoạt động cho mục này hoặc mẫu của mình,
Default BOM for {0} not found,BOM mặc định cho {0} không tìm thấy,
Default BOM not found for Item {0} and Project {1},Không tìm thấy BOM mặc định cho Mục {0} và Dự án {1},
Default Bank Account,Tài khoản Ngân hàng mặc định,
Default Billing Rate,tỉ lệ thanh toán mặc định,
Default Buying Cost Center,Bộ phận Chi phí mua hàng mặc định,
Default Buying Price List,Bảng giá mua hàng mặc định,
Default Buying Terms,Điều khoản mua mặc định,
Default Cash Account,Tài khoản mặc định tiền,
Default Company,Công ty mặc định,
Default Company Bank Account,Tài khoản ngân hàng công ty mặc định,
Default Cost Center,Bộ phận chi phí mặc định,
Default Cost of Goods Sold Account,Mặc định Chi phí tài khoản hàng bán,
Default Costing Rate,Mặc định Costing Rate,
Default Currency,Mặc định tệ,
Default Customer Group,Nhóm khách hàng mặc định,
Default Deferred Expense Account,Tài khoản chi phí hoãn lại mặc định,
